id,image,name,username,url,bio
382940600,http://pbs.twimg.com/profile_images/644229232391012352/ddYD6rgN_normal.jpg,stacy abramson,stacyabramson,,"Engagement Editor @ ProPublica, formerly @medium, @wnyc, & mom of two little ones."
381917583,http://pbs.twimg.com/profile_images/378800000182792677/45e0f5bd3a7307c32f9fde699450c0d2_normal.jpeg,Kim Ngan Nguyen,TheKimNguyen,https://t.co/F4Th15gBxS,"Fmr Director of New Media @DenverChannel & 7NEWS/Denver7. Multimedia journalist for 15+years. In constant learning mode. Boba tea connoisseur, mom of twins."
380004412,http://pbs.twimg.com/profile_images/1620488380/Gravatar_2_normal.jpg,Noelle Swan,swannoelle,https://t.co/8fR1nz7vVR,"Staff editor @CSMonitor tweeting at the intersection of science and social issues. Oh yeah, #HedgehogsRule!"
379569387,http://pbs.twimg.com/profile_images/772637170548875264/z9Mro6v9_normal.jpg,Vanessa Martínez,vnessamartinez,https://t.co/S1TcfJ90VQ,News producer @SeattleTimes  | Formerly at LANG | @CCNMA board member | @NAHJ member | I never say no to tacos or pizza | L.A./O.C. is home
378917354,http://abs.twimg.com/sticky/default_profile_images/default_profile_4_normal.png,Denise Vance,DeniseVance1,,"Work for the AP as Deputy Director, US Broadcast."
378900428,http://pbs.twimg.com/profile_images/768862432391335936/uMG_Zg2S_normal.jpg,Clare Duffy,claresduffy,https://t.co/reGDNn5O8G,News & Business Reporting Intern for @thebulletin | Executive Editor for News & Digital Development for @upbeacon | Avid Foodie and Coffee Lover
376022893,http://pbs.twimg.com/profile_images/718229526552186884/ONs5QeUT_normal.jpg,Thomas Thoren,ThomasJThoren,https://t.co/iOP0HSY09q,Independent journalist and developer. Formerly with @TheLensNOLA. thomasjthoren@gmail.com
372837650,http://pbs.twimg.com/profile_images/755611690700509184/IEb2R4zi_normal.jpg,Madeline Welsh,madelinebwelsh,,Associate Editor @gdnmobilelab | Fmr @NiemanLab @Studio20NYU @CairoReview
370324768,http://pbs.twimg.com/profile_images/578216418077843456/oHv8LqB__normal.jpeg,Kristin Belden,KNBelden,http://t.co/YLCx2dASFU,"Director of Events for @CIRonline. Happy places include my kitchen, art studios, snow covered mountains, and my couch with a bourbon soda"
369278390,http://pbs.twimg.com/profile_images/771712785722007552/VVZIPwx-_normal.jpg,Serri Graslie,sgraslie,https://t.co/4T0LGPkmzG,Internet person with @nprtraining. South Dakotan. Ask me about @ehmee.
366101830,http://pbs.twimg.com/profile_images/665996860222521344/JQ394rWx_normal.jpg,Chelsea Boone,Chelsea_Boone,https://t.co/EoxqJhgWyz,Hampton University Alumna ~ Master of Journalism ~ Miss DC US International 2014
365778310,http://pbs.twimg.com/profile_images/472447659752423424/_SEuTIRu_normal.jpeg,Delaney Chambers,delaneychambers,,"Digital strategy @TheAtlantic. @AJStream, @au_soc & @durham_uni alum, triathlete, traveller, @LFC enthusiast, pup mom. Views mine."
360852916,http://pbs.twimg.com/profile_images/1699220482/303710_1637534461616_1334371062_31966152_970628769_n_normal.jpg,Jessica Sooknanan,JSooknanan,,
360086675,http://pbs.twimg.com/profile_images/1816926759/Photo_on_2011-12-23_at_21.16__3_normal.jpg,Daniel Penner,heypenner,https://t.co/drzlcMhbCB,"video producer, editor, and four-time dishmaster of the week @grist."
359485075,http://pbs.twimg.com/profile_images/735078717068713984/fourGJo1_normal.jpg,Lauren Herbert,laurenaherbert_,https://t.co/vS4dFSrThX,Digital & Broadcast Journalism Major @UGAGrady 2017. Exec member of @ONASPJatUGA & @DigammaKappa. Summer 2016 @todayshow intern!
359024514,http://pbs.twimg.com/profile_images/622972499882438656/2m0wejij_normal.png,Ben Jones,DataRemixed,http://t.co/yiubYKLhNz,"I lead Tableau Public, blog at http://t.co/yiubYKLhNz. Author of Communicating Data With Tableau https://t.co/4fJN22ASAG & teach dataviz at UW. Views are my own"
356621371,http://pbs.twimg.com/profile_images/677571721734389760/gkDZjY1f_normal.jpg,Caty Green,catygreen,https://t.co/PfpDOoIrrB,"Managing editor, @TheAtlantic dot com. Prev: @voiceofsandiego @latimesbiz @nuvo_net. I run hot. cgreen@theatlantic.com"
356297242,http://pbs.twimg.com/profile_images/742922738898206721/fSOSDzIW_normal.jpg,Jamie K. White,jamiekCNN,https://t.co/EcBI83PD26,"Digital stuff @CNNWire. Love food, llamas, wine. Feel-good story seeker."
352817649,http://pbs.twimg.com/profile_images/757579569998225409/EEllxzns_normal.jpg,Charlie Smart,CharlieRSmart,https://t.co/rHpSW0QFUN,"Intern at @fathominfo, @UConn junior, coffee enthusiast. I like telling stories with graphics, code and sound. Formerly @TrendCT, @WNPR"
350460510,http://pbs.twimg.com/profile_images/763112691468738560/qdD3cQuj_normal.jpg,Lauren Chapman,laurenechapman_,http://t.co/F2KZWyaAwm,"Digital producer for Indiana Public Broadcasting. Follow for puns, nerd things and news. Retweets, favorites are not endorsements. Email at lchapman@wfyi.org"
346497655,http://pbs.twimg.com/profile_images/619722377610461184/pbUavuuR_normal.jpg,Gracie McKenzie,graciemckenzie,https://t.co/2FzKmyjRPm,"internet-ing @npr+@wamu885's @drshow // once upon a time @hereandnow, @narratively, @tuftsrowing, forests of oregon, etc."
344033368,http://pbs.twimg.com/profile_images/751448529730666496/JHJ09tfV_normal.jpg,Cassiano Gobbet,cassianogobbet,http://t.co/218GDdT1km,"Yahoo! News Managing Editor, journalist, curious; interested in the equation journalism+digital media+technology and related topics."
342754754,http://pbs.twimg.com/profile_images/744923807807242242/ytgGA5le_normal.jpg,Rae Ellen Bichell,raelnb,https://t.co/miVebwLX5M,Reporter @npr moving to #Colorado right about now. Questions/story ideas about science and health welcome!
342085168,http://pbs.twimg.com/profile_images/728058468695859200/y9rkvp60_normal.jpg,Sarah Wahl,SarahSatchel,https://t.co/O7Be1q7QDa,Digital Content Manager at WTKR/WGNT. Michigan native and proud UMiami alum.
338549862,http://pbs.twimg.com/profile_images/623888947194630148/DUT8NrGB_normal.jpg,Kelly Jensen,KellyJensenCO,https://t.co/A4uHbPqDz8,"Interactive Media Producer @9NEWS. Army wife. Motivated by puppies, all things digital and breaking news. Big fan of snacks. #CUBuffs Alum."
334862032,http://pbs.twimg.com/profile_images/718832626472206336/uXVNppW7_normal.jpg,Travis Mitchell,travisjmitchell,https://t.co/BK00qI47Vs,"Digital Producer @pewresearch. 
Freelance food & drink writer @eater_dc, @dcist, @pastedrink, @wcp, etc. Views = mine."
334814800,http://pbs.twimg.com/profile_images/557686694044897280/rNZ44Css_normal.jpeg,Juan Reyes,jmreyes831,https://t.co/aUvXwa0OhL,I work for the Santa Cruz Sentinel and I'm a student at the UC Berkeley Graduate School of Journalism.
332208158,http://pbs.twimg.com/profile_images/673646984209674240/0GFi8MCM_normal.jpg,Iscar Blanco,IscarBlanco,https://t.co/tifn0XeOhk,"Chief, VOA Spanish Service, Voice of America VOA"
331814544,http://pbs.twimg.com/profile_images/671377572647854084/zTc_vWvx_normal.jpg,Dana Dugan,ddugan119,https://t.co/gjHghTa3V4,"Social Media Editor for @FERNnews, a non-profit news org covering food, agriculture, and environmental health. I'm also a bit of a cat whisperer."
331003860,http://pbs.twimg.com/profile_images/694822549075656704/Rn1fSH1L_normal.jpg,PollyVote,PollyVote,https://t.co/5rkdDlRMd8,Evidence-based election forecasting since 2004. Tweets and retweets by Andreas Graefe
329773110,http://pbs.twimg.com/profile_images/642129036584554496/kqThSwRL_normal.jpg,Melodi Smith,melodi_smith,https://t.co/AAdfZ1deXa,Digital MMJ @news6wkmg I Formerly @CNN │@UFJSchool alum│@NABJ member I Photo courtesy @lyriclewin│ All tweets are my own.
328735866,http://pbs.twimg.com/profile_images/767412577752055808/IDCBix7M_normal.jpg,Katie Yaeger,KatieYaeger,https://t.co/CgPBx0ajlR,"@mujschool graduate student. Recently @facebook, @AmPress + @RJI. On the #ONA16 social + program teams. Atlanta native. Always Coke, never Pepsi."
328176797,http://pbs.twimg.com/profile_images/767469274784894976/4-a_deJ__normal.jpg,Tracy Cook,tmcook23,https://t.co/67CVUpLfXq,"Student of code & data journalism at @Mizzou. @MUjschool and @MizzouEcon alumna. Previously at @DenverPost, @PhillyInquirer & @CoMissourian."
327440657,http://pbs.twimg.com/profile_images/676940867899363329/PybBTvB3_normal.jpg,Julia Power Burns,JuliaPowerBurns,,I work at Solutions Journalism Network
326995829,http://pbs.twimg.com/profile_images/3659113779/7aa1893c0315d26273d086a45711133a_normal.jpeg,Edward Colby,EdwardBColby,https://t.co/zCvjoXtkSU,"Covered GOP & Democratic conventions for @Newsday, where I'm a Homepage Internet News Manager. Former deputy editor @NBC6. Opinions mine, RTs not endorsements."
322985096,http://pbs.twimg.com/profile_images/755102433987162112/mxyZVZRB_normal.jpg,Matthew Bennett,mattb291,https://t.co/hmc9Rv5I65,"Former chef, current IT auditor, inveterate geek, fantasy football junkie. So lucky to have people who really care about me in my life. My opinions are my own."
321738111,http://pbs.twimg.com/profile_images/773542829318631424/Cob8_DfL_normal.jpg,Jennifer Brandel,JenniferBrandel,https://t.co/Pz5555YAX7,"Founder / CEO @wearehearken, Founder @WBEZCuriousCity. Viva collaboration. Dumpling fanatic. Believer in disbelief. Founder @ddppchicago"
318161065,http://pbs.twimg.com/profile_images/744667804243136513/0wk7fhAF_normal.jpg,Sophia Paliza-Carre,spalizac,,"cool + calm-ish. Current: exploring NYC neighborhood affordability @WNYC. Former: @azpm +@DimeloStories, and @themoth. Reach me: spalizacarre@wnyc.org"
317413618,http://pbs.twimg.com/profile_images/3394982522/33bcf8922703124d223f59050bd12d57_normal.jpeg,Evelyn Hsu,HsuEvelyn,http://t.co/lj7Qx5S3gJ,"Acting executive director, Maynard Institute. Former reporter, SF Chronicle, Washington Post. Former associate director, API; former faculty, Poynter Institute."
316722117,http://pbs.twimg.com/profile_images/622374775466426368/2H80D2NS_normal.jpg,Jill Armitage,jillarmitage,https://t.co/yjV0U7Ebg8,"I honestly cannot stand mashed potatoes.  @ClassicCenter intern, @ONASPJatUGA Influence Director, @PESA_uga Marketing Director. UGA '17"
315987111,http://pbs.twimg.com/profile_images/736706321853087744/1n6JZXXc_normal.jpg,Daniel Kramer,DKramer_,https://t.co/teGWLJcsd6,"https://t.co/teGWLJcsd6 Reporter • Retired intern • Atlanta raised • @UGAGrady graduate • Avid hiker, developing skier"
315891145,http://pbs.twimg.com/profile_images/776444744926830593/TOfscRwb_normal.jpg,Alex Meyer,AlxMeyer,https://t.co/Np1tHZvi3r,"Student journalist @ohiou, @OUHTC. Senior writer @ThePost. Former @DispatchAlerts intern. 4 8 15 16 23 42"
314847250,http://pbs.twimg.com/profile_images/773321212911095808/8zxG89CL_normal.jpg,Edgar Walker,Edgar_Walker,https://t.co/scZarhLwSu,Baltimore kid. Tar Heel (Knight Media Innovation Fellow @UNCMJSchool). Sports media/marketing entrepreneur. Currently: @SurgeFour @DMVeliteNews @CSBC_UNC
313571761,http://pbs.twimg.com/profile_images/496757193685737472/2gtAE7wV_normal.jpeg,Steve Beatty,beattylensnola,http://t.co/HVnsDMhYdK,Editor of The Lens.
308918643,http://pbs.twimg.com/profile_images/715303535919947777/79_VVfsY_normal.jpg,Jessica Quick KSDK,JessicaKSDK,https://t.co/q8aoRo3h2i,"Meteorologist at KSDK Newschannel 5 in St. Louis. Proud NIU alum, runner, & Cardinals fan. AMS CBM #695 #mowx #stlwx"
307670979,http://pbs.twimg.com/profile_images/1374281493/41230_567981982737_34604559_33194872_4863033_n_normal.jpg,Matt Nicholson,writerly203,,"Writer, Producer, Editor at Second Nexus & The Daily Buzz"
306428731,http://pbs.twimg.com/profile_images/473635775578247168/HIQahlWe_normal.jpeg,Martin Kotynek,martin_k,https://t.co/H4qdk8NaM7,"deputy editor-in-chief @ ZEIT ONLINE, running editorial product & innovation, engagement, interactive, investigative / Knight Journalism Fellow '14 @ Stanford"
305697047,http://pbs.twimg.com/profile_images/1371122086/tw-profile_pic_200x200_normal.jpg,Jim Hill,ejimbo_com,https://t.co/80iD9aGove,"Asst. Digital Editor, @NewsCPR. Formerly @KUNC. Still in the business of Jim!"
304322789,http://pbs.twimg.com/profile_images/529033215634583552/ud3hDqzk_normal.jpeg,Elise Wicker,EliseWicker,,"Half-French half-British Video Producer at the BBC, wannabe DJ, all thoughts here are my own"
302272008,http://pbs.twimg.com/profile_images/642265978827632641/-WAel63R_normal.jpg,Tinashe Mushakavanhu,tinsmush,,I am in the writing business. And I love new technologies too. #ONA16 CNN Diversity Fellow
297799087,http://pbs.twimg.com/profile_images/1513166746/IMG_3614_normal.JPG,Heidi de Marco,heidi_demarco,http://t.co/uBHgkwfepE,Kaiser Health News Multimedia Reporter/Producer @KHNews        heidid@kff.org - https://t.co/9s8YWJjCs8
296431669,http://pbs.twimg.com/profile_images/647533744748781568/ZhD-thbR_normal.jpg,Kurt Gessler,kurtgessler,https://t.co/WSQPT2yAoW,Deputy Editor for Digital News @ChicagoTribune. I also teach stuff at @MedillSchool. Has never been dated for the purpose of gathering media intel.
293814763,http://pbs.twimg.com/profile_images/776212795188584448/ACXUmSI2_normal.jpg,Jessica Chapel,jnchapel,http://t.co/zPQqO9D0or,Reader. Cantabrigian. Works on the web. Likes to share links. Tweets about Thoroughbred horse racing @railbird.
292523318,http://pbs.twimg.com/profile_images/756197403879874560/R7WaDwOc_normal.jpg,Peggy Pico,peggypicoTV,https://t.co/Pc3bYgT1xH,Three-time Emmy Award winning journalist @PBSSoCal SRL Mentor @NewsHour  Host @KCRCollegeRadio National Trustee @TelevisionAcad @NATASPSW
292137997,http://pbs.twimg.com/profile_images/1337259289/jaredtv_normal.png,Jared Novack,jaredNova,http://t.co/0yiqt98C4j,Partner at @upstatement. Maker of @TimberWP: http://t.co/ffztWmkOxb
288369734,http://pbs.twimg.com/profile_images/483651944964046848/DtW8cuG9_normal.jpeg,Jonathan Ebinger,JonathanEbinger,http://t.co/PmIocLMiMM,Media Educator
288000259,http://pbs.twimg.com/profile_images/772040108484747264/lzKGgFxC_normal.jpg,Daniel Sieberg,siebergd,https://t.co/EEk5BCapY2,"Head of training and development @GoogleNewsLab, author, daddy/hubby (not necessarily that order). Formerly @CBSNews, @CNN, @ABCNews, @VancouverSun."
285279723,http://pbs.twimg.com/profile_images/616422336456044545/JGcLxWdd_normal.jpg,Allison Sylte,AllisonSylte,http://t.co/26s1vTFnXI,Web producer @9NEWS. Runner. Programmed Lego robots to play Quidditch at camp once. I call my pantsuit The Mancatcher.
284961454,http://pbs.twimg.com/profile_images/703779625453748224/QVnPGAxg_normal.jpg,Sara Bueno,TVwebproducer,https://t.co/dfHTR3NgWx,Digital Director for @NBCBayArea. @SFSU alum. News junkie. Uber geek. I like to make pretty pictures. Crafty girl.
284917213,http://pbs.twimg.com/profile_images/593023921462489088/a1q9FiSX_normal.jpg,Karen Antonacci,Ktonacci,,#Longmont reporter for @TimesCall and @DailyCamera. @UTRGV alumna. Formerly of the Texas-Mexico border. AntonacciK@Times-Call.com. It's An-too-notch-ee.
284678336,http://pbs.twimg.com/profile_images/1585945305/Photo_041010_009_normal.jpg,Kimberly Guimarin,KimGuim,http://t.co/mqq30vctCE,"News junkie. Senior Editor for #SCNG. Mother of three, if you count my husband. @pecom_news @ivdailybulletin @sbsun @redlandsnews"
281348032,http://pbs.twimg.com/profile_images/770845678515941376/RK2rM84x_normal.jpg,Alex Duner,asduner,https://t.co/4zVDIFsbGf,"Journalist and developer. Making things at @knightlab. Graduating soon. Previously at @nytimes, @buzzfeed, @TexasTribune."
280681677,http://pbs.twimg.com/profile_images/699353381257654272/tBDINFEd_normal.jpg,Virginia Isaad,VirginiaIsaad,https://t.co/9pIFTSP9rk,Journalist. Argentinean. Pit bull advocate. I write about city life & culture. virginia.isaad[at]https://t.co/N8GNSmAmm4 @bevisiblelatinx Hablo Spanglish
280630251,http://pbs.twimg.com/profile_images/1411610174/joe-davidson-twitter_normal.jpg,Joe Davidson,JoeDavidsonWP,http://t.co/x8z0c7IFiD,Washington Post columnist covering the federal government in the Federal Insider (formerly the Federal Diary). Email: joe.davidson[at]washpost[dot]com
278894750,http://pbs.twimg.com/profile_images/458261012878491648/1-wvHEQA_normal.jpeg,natalia antelava,antelava,http://t.co/3VdOR3ySiP,Journalist
277040040,http://pbs.twimg.com/profile_images/687310262924382208/88pvWr-k_normal.jpg,Kristen Wyatt,APkristenwyatt,https://t.co/5LcziFMD3e,"AP Colorado reporter. Tips, complaints and kitten gifs to kwyatt@ap.org"
275618096,http://pbs.twimg.com/profile_images/1296257592/Logo_WNMN_normal.png,WNMN.org,WNMNorg,https://t.co/NN1dex8UMw,"The World Newsmedia Network is a non-profit, multiple media group devoted to advocacy and support of the world's media through research and educational events."
275106837,http://pbs.twimg.com/profile_images/743945296338550786/xScdcmak_normal.jpg,Liset Márquez,JournaLiset,,The gal with curly hair who covers Ontario Airport and local government shenanigans for @ivdailybulletin | lmarquez@scng.com |909.483.8556
272505780,http://pbs.twimg.com/profile_images/525000110997274625/uU7ZGvcf_normal.jpeg,Rina Tsubaki,wildflyingpanda,http://t.co/vF4W5f4W1w,Working for @ejcnet. Covering digital journalism #crowdsourcing & #UGC verification. Now leading http://t.co/ZICnJud621 Email: tsubaki[AT]http://t.co/fOzkXhI5j0
270559548,http://pbs.twimg.com/profile_images/378800000347773648/67aa8b0732b37e60a1a1d275563bf1b7_normal.jpeg,J-Philippe Cipriani,jpcipriani,https://t.co/J28JlCq3CJ,"Chef des nouvelles numériques à @PresseCAN, chroniqueur à @Lactualite, @plusonlit, @MagCVLC. Twitteur sélectif et schtroumpf curieux."
268445081,http://pbs.twimg.com/profile_images/661257453414158336/pKa7VKt2_normal.jpg,Andrew Mercier,Andrew_MuckRack,https://t.co/sST7XNb5jW,"Information addict, news junkie, @HarlemYuppie, noodle lover and @muckrack Editorial Director. Views expressed here are my own. andrew.mercier@muckrack.com"
265750041,http://pbs.twimg.com/profile_images/555749251221712897/I0MDyqpE_normal.jpeg,Will Palley,wpalley,https://t.co/RwMskrNy1S,Marketing @Google | Trendspotter and brand builder | Ex @qz @jwt_worldwide @princeton
264180341,http://pbs.twimg.com/profile_images/461962690982727681/wnvG7FeP_normal.jpeg,ClearHealthCosts,chcosts,http://t.co/XxGJ8uZAvw,Bringing transparency to health care by telling what stuff costs. Journo. PriceCheck instigator. https://t.co/2N1oVGVEZi Ex-NYT. jeanne@clearhealthcosts.
263883932,http://pbs.twimg.com/profile_images/435888436445081600/-czrtr8j_normal.jpeg,Gregg Leslie,gregg_leslie,,"Media lawyer, Legal Defense Director of The Reporters Committee for Freedom of the Press (@rcfp)"
263869171,http://pbs.twimg.com/profile_images/1758163393/lal_normal.jpg,Lea Ann Leming,laleming,,Digital lady who loves to launch. @WebMD. Priors: @abc @cnn @cnnmoney @hlntv @thefrisky @eatocracy @sheknows @blogher @stylecaster
263462733,http://pbs.twimg.com/profile_images/755797325369540608/faVYiGFd_normal.jpg,Han,wintuck,,ૐ E.W. Scripps School of Journalism | Social Media Director @ThePost | CLE
263039981,http://pbs.twimg.com/profile_images/1340064112/twitterprofilepic2_normal.jpg,Connie K. Ho,ConnieKHo,https://t.co/78mZQCCy2c,"Digital Content Coordinator at #Westways. Web @WomenJournos. @AAJA @ONA member. Tweets tech, media, gender. Opinions=my own. RTs≠endorsements."
262374683,http://pbs.twimg.com/profile_images/642061575369572352/19_E2ZWS_normal.jpg,Jerilyn Forsythe,jlforsyt,https://t.co/f0Al9urvqJ,Digital associate editor and social media manager for @5280magazine. Phoenician and @Cronkite_ASU grad. Tacos and old-fashioneds please.
259798073,http://pbs.twimg.com/profile_images/695314558106206208/9FJyhG5J_normal.jpg,Jeff Whittington,jeffwhittington,,KERA Executive Producer & Host
259317559,http://pbs.twimg.com/profile_images/691701975767998465/_T-10D5r_normal.jpg,Jeff DelViscio,Jeffdelviscio,https://t.co/r0p8qNvYkJ,"Senior editor, multimedia and creative for @statnews, a life sciences and medicine news site. Formerly @nytimes."
259294930,http://pbs.twimg.com/profile_images/630896400495214592/SAj_wdAi_normal.jpg,John Clark,johnclark,https://t.co/EHT6H0GqBd,Executive Director of @nabpilot at @nabtweets. Was Executive Director of @ReeseNewsLab at @UNCMJSchool and GM @WRAL.com; @CampbellEDU Alum x 2
258130930,http://pbs.twimg.com/profile_images/714308924636274688/Ptl6e5zw_normal.jpg,Jessica Greif,JessicaDGreif,http://t.co/8ypNXk8k13,"Former TV anchor, former Debbas, now a Greif wife & broadcast journalist @oregonian."
257538897,http://pbs.twimg.com/profile_images/701753817201668096/EHXza5Rb_normal.jpg,Tetsuma Tada,t_tetsuma,,趣味競技プログラマ
256138730,http://pbs.twimg.com/profile_images/442381004414914560/SyEHAqLS_normal.jpeg,Paul Waters,pwaters3,,"GW SMPA & GW Law alum. Passionate about telecom law, international development, and Chesapeake Bay restoration. Tweets are my own."
255951119,http://pbs.twimg.com/profile_images/623237457115348992/9uH9FFBU_normal.jpg,Francis Rivera,fmriv,http://t.co/ns0hLbem30,Producer at @NatGeo. Former photog at @thehill. I mostly tweet about soccer.
255599429,http://pbs.twimg.com/profile_images/1259888265/Twitter---Lisa-2-face_normal.jpg,Lisa Bowes,CTVLisaBowes,https://t.co/3w3w9bc8KS,Sports Anchor/Reporter - CTV Calgary/Freelance TSN. Tweeting about YYC sports. Personal account : @lisabowes
255450058,http://pbs.twimg.com/profile_images/3548800328/dd5d94917e67b8b5945bf4430546efae_normal.jpeg,Giuseppe Boi,Giuseppe_Boi,,"Politico non praticante, sportivo da salotto e buongustaio per passione. Giornalista del gruppo Espresso, mi occupo di web e sono responsabile di @Il_Centro"
254201259,http://pbs.twimg.com/profile_images/1815493983/Broussard-Medrez0001_normal.jpg,Meredith Broussard,merbroussard,http://t.co/zqrPsov8Qh,"New York University assistant professor. Data journalist. I tweet about education, media, data, news apps, pop culture, and sometimes birds."
253795465,http://pbs.twimg.com/profile_images/693663709336465408/GUc5N5_i_normal.jpg,Carlton Houston,Carlton_Houston,http://t.co/5155IbryUC,"WUSA 9 CBS Washington DC - Assistant News Director, Mizzou Tiger, Re-tweets not endorsements -"
253389132,http://pbs.twimg.com/profile_images/651940442465017857/bhsD-aJN_normal.jpg,Meena Thiruvengadam,Meena_Thiru,,Journalist. Traveler. Dog lover. Head of Audience Development @BusinessInsider. #ONAelects board candidate. meena@meenamedia.com
252299626,http://pbs.twimg.com/profile_images/474048549722681344/20e3qDRE_normal.jpeg,MarcelaToledo,4marcelatoledo,http://t.co/mNqUv2jqmR,"Professional journalist, writer, editor, translator. Love movies, golf, traveling, culture and people."
252211660,http://pbs.twimg.com/profile_images/750075547569364992/t7OBj7ZC_normal.jpg,Sibyl Chen,sibylchen,,"Passionate cinephile, triathlete & foodie. Interested in politics, 3D & VR, sci & tech."
250359801,http://pbs.twimg.com/profile_images/571376212795092992/UoOBj9tI_normal.jpeg,Nyasha Bass,NyashaBass,,"Director of Business Development, lover travel, food, fashion and wine!"
250203007,http://pbs.twimg.com/profile_images/463843566947545088/93_VGzEb_normal.jpeg,Bryan Leavoy,WSBwebguy,http://t.co/udxRLejDX5,"Manager of Digital Content at best TV station in the nation. Hockey and Buffalo, NY apologist. Hoosier. Armed with skill and it's frustration. And grace too."
250010900,http://pbs.twimg.com/profile_images/378800000746119227/1afa685c68b3c71673d27d1e011afc77_normal.jpeg,Julie Makinen,JulieMakLAT,http://t.co/ifWgDURyxw,"L.A. Times Beijing bureau honcho, ex-LAT film editor, world traveler, chocoholic"
249689269,http://pbs.twimg.com/profile_images/576027274983567362/vHdLe3-l_normal.jpeg,Valarie,WebMD_Valarie,http://t.co/XudJHSS3Wz,Our health news team offers in-depth reporting on the latest health research and trends along with insights from experts and thought leaders.
249465103,http://pbs.twimg.com/profile_images/507147193732460544/cvO_QTQx_normal.jpeg,James Carviou,JCManolo,,"Assistant Professor of Journalism, Public Relations and Digital Media, Media Studies scholar, TV conversationalist"
247012412,http://pbs.twimg.com/profile_images/730449928821059584/aFsvlPxX_normal.jpg,Sima Diab,SimaDiab,https://t.co/6sRpJucoY4,Cairo-based Syrian/American freelance photographer. Instagram @sima_diab. Member @ffregister & @nppa
246646501,http://pbs.twimg.com/profile_images/690629252031606786/8aMI9cZq_normal.jpg,Magan Crane,magancrane,https://t.co/2QmQWtmJc7,"Fan of happy movies and sad, sad songs. Desk and Digital Presentation Manager, AP Washington."
243200077,http://pbs.twimg.com/profile_images/494484726858530817/n9nJjsHB_normal.jpeg,Jason Fields,JasonQFields,http://t.co/z6ooXQFb6z,EIC https://t.co/HIon4ETrXk. Host of @War_College podcast. RTs ≠ endorsements.
242974118,http://pbs.twimg.com/profile_images/592865122932158464/Ct_HhyAf_normal.jpg,Jennifer LaFleur,j_la28,https://t.co/OAAqkNnBnP,"@reveal,  @Propublica alum, #data, #transparency, #disabilities, faces, occasional cats"
242855143,http://pbs.twimg.com/profile_images/709826040177102848/zziyYosI_normal.jpg,Hadas Goshen,hadasgoshen,,"YouTube Evangelist. Tofutti Cutie. Dancer. Poet. Journalistener (former stints @SchoolBook for @nytimes, @O_Magazine, @nytlev). Views my own. But I'll share."
242515996,http://pbs.twimg.com/profile_images/1254943396/image_normal.jpg,alan,AlanTheNinja,,
241725332,http://pbs.twimg.com/profile_images/2485768164/k6nadp7ahxvhk50onnrj_normal.jpeg,Rosemary D'Amour,rosedamo,,"Digital comms @knightfdn. Former @CIMA_Media & #mediadev. @BU_Tweets, @AmericanU grad. S'mores connoisseur. #goterriers"
240947294,http://pbs.twimg.com/profile_images/766806063844851712/tN6oP1vp_normal.jpg,Bakari Clemmons.,AccordingTo_B,https://t.co/USlu4DMkWi,339.
237883807,http://pbs.twimg.com/profile_images/475381178124365824/vEADL7WH_normal.jpeg,Adrian D. Garcia,adriandgarcia,https://t.co/t0TCCz4Vrr,Business & data reporter at @Dnvrite. Nattering nabob of negativism. Former Coloradoan growth & data reporter. Slowly becoming one of *those* millennials...
234964697,http://pbs.twimg.com/profile_images/481579656089321472/wIP1CU_x_normal.png,Torrey AndersonSch..,torreyla,http://t.co/3q9BPMPbk0,"Managing editor @AOL, previously @Yahoo and @YahooNews, journalism nerd, traveler, surfer, beach lover. RTs, follows ≠ endorsements."
234540632,http://pbs.twimg.com/profile_images/770092297031675904/QSDumLBR_normal.jpg,Taylor Blatchford,blatchfordtr,,"Health & public safety reporter @CoMissourian • journalism student @Mizzou • likes dogs, mountains, books, the @Cubs, mac & cheese"
234507955,http://pbs.twimg.com/profile_images/731596908347580417/ho8oABUh_normal.jpg,Jennifer Swann,jenn_swann,,But can you ever just be whelmed? jennifernswann @ gmail
234068492,http://pbs.twimg.com/profile_images/776055303846531072/zZL8H7ps_normal.jpg,Melissa DiPento,mdipento,https://t.co/K8bcuKfF0R,#Journalist & adjunct prof @TempleSMC. Life goal: to travel the world and write about #GlutenFree food. Working on it @GlutenTagBlog.
232596319,http://pbs.twimg.com/profile_images/629292189873532928/craES0Nz_normal.png,Aaron Albright,Tallbrighty,,"Online Managing Editor @TheAlligator. Web apps, anyone? 2016 Student Newsroom @ONAConf. Journalist + Photographer. UF J-School Senior."
230190627,http://pbs.twimg.com/profile_images/757882235911606273/y1gyV9MT_normal.jpg,brittany renee∞,BritRenee_,https://t.co/czTLmrX543,"I never really learned how to just like something. I always let it consume me. --Coder. Current: Freelancer; Former: @nprviz, @nyt_institute; #UNC16"
226378425,http://pbs.twimg.com/profile_images/456918621252751360/yGbMW5Qd_normal.jpeg,Alexandra L. Smith,AlexandraLeighS,https://t.co/KUHxwJMeSG,Engagement team lead for Fort Collins @Coloradoan. Beach gal.
